DATATYPE	N_SAMPLES	N_FEATURES	N_NEIGHBORS	N_COMPONENTS	TIME_ISOMAP	TIME_METRICS	SCORE_JACCARD
swiss_roll	1000	25	200	25	0.37093920400366187	0.24784372500289464	0.4666750951102882
swiss_roll	1000	25	200	25	0.3594664619959076	0.242485768001643	0.4666750951102882
swiss_roll	1000	25	200	25	0.3596943939992343	0.2417642690052162	0.4666750951102882
swiss_roll	1000	25	200	25	0.37697596500220243	0.24009746800584253	0.4666750951102882
swiss_roll	1000	25	200	25	0.3570091939982376	0.24272018900228431	0.4666750951102882
